iter,features,mae,mae_std,rmse,rmse_std,auc,auc_std
48,"['str_qtcharacters', 'str_qtsentences', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adjectives', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_num', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_sym', 'pos_verb', 'pos_sup', 'pos_x', 'synt_2', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_positive', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_countexpressions', 'twt_negation', 'twt_emoticonpolarityscore', 'sbj_countcorrectwords']",0.9559895074322352,0.0037233971256592,1.380173773342344,0.0051577458169275,0.7354189342018953,0.0024403328847076
47,"['str_qtcharacters', 'str_qtsentences', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adjectives', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_num', 'pos_part', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_verb', 'pos_comp', 'pos_sup', 'synt_2', 'synt_4', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_positive', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_negation', 'sbj_countcorrectwords']",0.9596036141066744,0.0061817055855871,1.3843550700928904,0.0069262381640829,0.7348360535304898,0.0031689049408433
46,"['str_qtcharacters', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adjectives', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_intj', 'pos_noun', 'pos_num', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_verb', 'pos_sup', 'synt_1', 'synt_2', 'synt_4', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_positive', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_negation', 'sbj_countcorrectwords']",0.9580297289419992,0.0016939275016188,1.381311300244083,0.0036984361913275,0.7362122171123546,0.0033382940866715
45,"['str_qtcharacters', 'str_qtsentences', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adjectives', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_num', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_verb', 'pos_sup', 'synt_1', 'synt_3', 'synt_5', 'lex_propsubjective', 'lex_positive', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_negation', 'twt_emojipolarityscore', 'sbj_countcorrectwords']",0.9606140095210336,0.0039823890663076,1.3827940208348766,0.0038931036652648,0.7338398581848986,0.0038726452692854
44,"['str_qtcharacters', 'str_qtsentences', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adjectives', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_num', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_verb', 'pos_sup', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_positive', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_countexpressions', 'twt_negation', 'sbj_countcorrectwords']",0.9612163606334402,0.0040035691185944,1.38410283672336,0.0052282925191733,0.7343499299760149,0.0019557094390461
43,"['str_qtcharacters', 'str_qtsentences', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adjectives', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_num', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_verb', 'pos_comp', 'pos_sup', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_negation', 'sbj_countcorrectwords']",0.9631205673758864,0.0075942897263288,1.3860673705317486,0.0080432624175475,0.7342935204453861,0.0035321089972255
42,"['str_qtcharacters', 'str_qtsentences', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_num', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_verb', 'pos_sup', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_positive', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_negation', 'sbj_countcorrectwords']",0.9693772466724958,0.0044603465867626,1.392060946733783,0.0068141966946748,0.7326252990771639,0.0022163328692797
41,"['str_qtcharacters', 'str_qtsentences', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_num', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_verb', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_positive', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_negation', 'sbj_countcorrectwords']",0.9747984066841544,0.0051116357291546,1.3977084285738877,0.0070387299464717,0.7310954951071068,0.0031167500797205
40,"['str_qtcharacters', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_num', 'pos_pron', 'pos_propn', 'pos_punct', 'pos_sconj', 'pos_verb', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_negation', 'sbj_countcorrectwords']",0.9757505100553776,0.0033229305209,1.3986936463813855,0.0058484720642455,0.731791526312904,0.0017740552894569
39,"['str_qtcharacters', 'str_qtwords', 'str_qtcapitalizedwords', 'str_qtcapitalizedchars', 'str_propcapitalizedwords', 'str_propcapitalizedchars', 'pos_adjectives', 'pos_adp', 'pos_adv', 'pos_aux', 'pos_cconj', 'pos_det', 'pos_noun', 'pos_pron', 'pos_punct', 'pos_sconj', 'pos_verb', 'synt_5', 'lex_subjective', 'lex_propsubjective', 'lex_proppositive', 'lex_negative', 'lex_propnegative', 'lex_countnegativesentences', 'lex_countpositivesentences', 'lex_quotationexclamation', 'lex_propquotationexclamation', 'conc_pleasantness', 'conc_avgpleasantness', 'conc_attention', 'conc_avgattention', 'conc_sensitivity', 'conc_avgsensitivity', 'conc_aptitude', 'conc_avgaptitude', 'conc_polarity', 'conc_avgpolarity', 'twt_negation', 'sbj_countcorrectwords']",0.9724667249587098,0.0029834796801973,1.395201941110703,0.0040039990319319,0.7312008872892355,0.002747752792725
