domain,term,p_pos,p_neg,class
fashion,fresquinho,1.0,0.0,positive
fashion,pessimo,0.0,1.0,negative
fashion,jeans,0.7272727272727273,0.2727272727272727,positive
fashion,duvidosa,0.0,1.0,negative
fashion,masculina,0.3571428571428571,0.6428571428571429,negative
fashion,seca,0.925,0.075,positive
fashion,necessário,0.6666666666666666,0.3333333333333333,positive
fashion,reto,0.6213592233009708,0.3786407766990291,positive
fashion,gigante,0.2142857142857142,0.7857142857142857,negative
fashion,acabada,0.75,0.25,positive
fashion,importante,1.0,0.0,positive
fashion,esportivas,1.0,0.0,positive
fashion,mesmas,0.5,0.5,negative
fashion,próprio,0.7857142857142857,0.2142857142857142,positive
fashion,adulto,0.2424242424242424,0.7575757575757576,negative
fashion,cheirosas,1.0,0.0,positive
fashion,disponível,0.5,0.5,negative
fashion,respirável,0.75,0.25,positive
fashion,velha,0.3333333333333333,0.6666666666666666,negative
fashion,abdominal,0.8571428571428571,0.1428571428571428,positive
fashion,solar,0.7058823529411765,0.2941176470588235,positive
fashion,insatisfeito,0.1428571428571428,0.8571428571428571,negative
fashion,prime,0.4016393442622951,0.5983606557377049,negative
fashion,ajustável,0.875,0.125,positive
fashion,marrom,0.75,0.25,positive
fashion,diversas,0.6666666666666666,0.3333333333333333,positive
fashion,infantis,0.1666666666666666,0.8333333333333334,negative
fashion,final,0.6410256410256411,0.358974358974359,positive
fashion,atenciosos,1.0,0.0,positive
fashion,sensacional,1.0,0.0,positive
fashion,discreto,0.75,0.25,positive
fashion,mediano,0.4,0.6,negative
fashion,extrema,0.5871559633027523,0.4128440366972477,positive
fashion,frouxa,0.5833333333333334,0.4166666666666667,positive
fashion,decepcionante,0.0769230769230769,0.9230769230769232,negative
fashion,inadequado,0.375,0.625,negative
fashion,desconfortáveis,0.25,0.75,negative
fashion,excepcional,0.8571428571428571,0.1428571428571428,positive
fashion,frouxo,0.1666666666666666,0.8333333333333334,negative
fashion,brasileira,0.5,0.5,negative
fashion,pessoal,0.85,0.15,positive
fashion,altíssima,1.0,0.0,positive
fashion,material,0.7932831499710481,0.2067168500289519,positive
fashion,certas,0.5454545454545454,0.4545454545454545,positive
fashion,idênticas,0.75,0.25,positive
fashion,piores,0.2857142857142857,0.7142857142857143,negative
fashion,bermuda,0.5817120622568094,0.4182879377431907,positive
fashion,felpudo,0.8333333333333334,0.1666666666666666,positive
fashion,invisível,0.8571428571428571,0.1428571428571428,positive
fashion,frontal,0.75,0.25,positive
fashion,meias,0.5285285285285285,0.4714714714714714,positive
fashion,mau,0.1666666666666666,0.8333333333333334,negative
fashion,lupo,0.9065420560747663,0.0934579439252336,positive
fashion,feias,0.5,0.5,negative
fashion,surpreso,0.8888888888888888,0.1111111111111111,positive
fashion,esquisito,0.0,1.0,negative
fashion,larguinha,1.0,0.0,positive
fashion,bonitinho,0.6,0.4,positive
fashion,aparente,0.7966101694915254,0.2033898305084746,positive
fashion,ridículo,0.0,1.0,negative
fashion,positiva,0.9047619047619048,0.0952380952380952,positive
fashion,fiéis,1.0,0.0,positive
fashion,elegante,1.0,0.0,positive
fashion,torto,0.1428571428571428,0.8571428571428571,negative
fashion,cheia,0.1428571428571428,0.8571428571428571,negative
fashion,aguardo,0.2857142857142857,0.7142857142857143,negative
fashion,cheiroso,1.0,0.0,positive
fashion,indico,0.7727272727272727,0.2272727272727273,positive
fashion,slip,0.8571428571428571,0.1428571428571428,positive
fashion,soltinha,0.8888888888888888,0.1111111111111111,positive
fashion,pontual,1.0,0.0,positive
fashion,feia,0.4545454545454545,0.5454545454545454,negative
fashion,discretas,0.8571428571428571,0.1428571428571428,positive
fashion,vagabundo,0.0,1.0,negative
fashion,última,0.375,0.625,negative
fashion,parecido,0.3333333333333333,0.6666666666666666,negative
fashion,comuns,0.1666666666666666,0.8333333333333334,negative
fashion,fragil,0.0909090909090909,0.9090909090909092,negative
fashion,magrinha,0.7142857142857143,0.2857142857142857,positive
fashion,escuras,0.5555555555555556,0.4444444444444444,positive
fashion,útil,0.5833333333333334,0.4166666666666667,positive
fashion,gordo,0.8571428571428571,0.1428571428571428,positive
fashion,lisa,0.5416666666666666,0.4583333333333333,positive
fashion,descrito,0.7878787878787878,0.2121212121212121,positive
fashion,esquerdo,0.1666666666666666,0.8333333333333334,negative
fashion,soltinho,1.0,0.0,positive
fashion,delicioso,1.0,0.0,positive
fashion,dental,0.3333333333333333,0.6666666666666666,negative
fashion,largos,1.0,0.0,positive
fashion,legais,1.0,0.0,positive
fashion,estranha,0.625,0.375,positive
fashion,esportiva,0.9333333333333332,0.0666666666666666,positive
fashion,duplo,0.2,0.8,negative
fashion,atentos,0.6666666666666666,0.3333333333333333,positive
fashion,tamanha,0.25,0.75,negative
fashion,brasileiro,0.5714285714285714,0.4285714285714285,positive
fashion,desagradável,0.5,0.5,negative
fashion,habitual,0.9285714285714286,0.0714285714285714,positive
fashion,válido,0.75,0.25,positive
fashion,atento,0.8181818181818182,0.1818181818181818,positive
fashion,contente,0.8,0.2,positive
fashion,incompatível,0.0,1.0,negative
fashion,delicado,0.9,0.1,positive
fashion,perceptível,0.6666666666666666,0.3333333333333333,positive
fashion,rosa,0.6538461538461539,0.3461538461538461,positive
fashion,visível,0.6923076923076923,0.3076923076923077,positive
fashion,sortido,0.6666666666666666,0.3333333333333333,positive
fashion,máximo,0.2666666666666666,0.7333333333333333,negative
fashion,grátis,0.8333333333333334,0.1666666666666666,positive
fashion,neutras,0.5,0.5,negative
fashion,satisfatória,0.8571428571428571,0.1428571428571428,positive
fashion,cavada,0.75,0.25,positive
fashion,mescla,0.625,0.375,positive
fashion,perfumadas,1.0,0.0,positive
fashion,complicado,0.2857142857142857,0.7142857142857143,negative
fashion,recomendável,1.0,0.0,positive
fashion,cinzas,0.4285714285714285,0.5714285714285714,negative
fashion,primeiras,0.2,0.8,negative
fashion,folgadinho,0.9,0.1,positive
fashion,vantajoso,1.0,0.0,positive
fashion,absurda,0.2941176470588235,0.7058823529411765,negative
fashion,delicada,0.75,0.25,positive
fashion,discreta,0.9166666666666666,0.0833333333333333,positive
fashion,intenso,0.75,0.25,positive
fashion,certos,0.8333333333333334,0.1666666666666666,positive
fashion,elásticas,1.0,0.0,positive
fashion,folgadinha,0.6666666666666666,0.3333333333333333,positive
fashion,própria,0.6,0.4,positive
fashion,masculinas,0.4,0.6,negative
fashion,solares,0.8,0.2,positive
fashion,tecido,0.7380281690140845,0.2619718309859155,positive
fashion,fofinha,0.8571428571428571,0.1428571428571428,positive
fashion,exata,0.936842105263158,0.0631578947368421,positive
fashion,raso,0.6851851851851852,0.3148148148148148,positive
fashion,último,0.5714285714285714,0.4285714285714285,positive
fashion,fofinho,1.0,0.0,positive
fashion,primeiros,0.6666666666666666,0.3333333333333333,positive
fashion,honesta,1.0,0.0,positive
