domain,term,p_pos,p_neg,class
auto,maravilhosa,0.9615384615384616,0.0384615384615384,positive
auto,presente,0.92,0.08,positive
auto,extrema,0.7532467532467533,0.2467532467532467,positive
auto,cheiroso,0.9230769230769232,0.0769230769230769,positive
auto,pesado,0.8571428571428571,0.1428571428571428,positive
auto,direto,0.5555555555555556,0.4444444444444444,positive
auto,excepcional,1.0,0.0,positive
auto,isofix,0.94,0.06,positive
auto,sozinho,0.45,0.55,negative
auto,branca,0.8823529411764706,0.1176470588235294,positive
auto,positivo,0.5581395348837209,0.4418604651162791,positive
auto,mole,0.4666666666666667,0.5333333333333333,negative
auto,flexível,0.8,0.2,positive
auto,espaçosa,1.0,0.0,positive
auto,leves,0.6363636363636364,0.3636363636363637,positive
auto,traseiro,0.7,0.3,positive
auto,preta,1.0,0.0,positive
auto,externo,0.8,0.2,positive
auto,eficaz,0.9333333333333332,0.0666666666666666,positive
auto,versátil,1.0,0.0,positive
auto,grosso,0.8461538461538461,0.1538461538461538,positive
auto,dura,0.8417910447761194,0.1582089552238806,positive
auto,bonitinho,0.8666666666666667,0.1333333333333333,positive
auto,central,0.8857142857142857,0.1142857142857142,positive
auto,enorme,0.6363636363636364,0.3636363636363637,positive
auto,confortáveis,0.9285714285714286,0.0714285714285714,positive
auto,grátis,0.9090909090909092,0.0909090909090909,positive
auto,decepcionado,0.1,0.9,negative
auto,plásticas,0.9090909090909092,0.0909090909090909,positive
auto,menores,0.6,0.4,positive
auto,principal,0.84,0.16,positive
auto,beneficio,0.9850746268656716,0.0149253731343283,positive
auto,fofinho,0.9090909090909092,0.0909090909090909,positive
auto,inteiro,0.7142857142857143,0.2857142857142857,positive
auto,sensacional,1.0,0.0,positive
auto,direito,0.2666666666666666,0.7333333333333333,negative
auto,dupla,0.6923076923076923,0.3076923076923077,positive
auto,apena,0.7816091954022989,0.2183908045977012,positive
auto,fragil,0.6,0.4,positive
auto,barata,0.9230769230769232,0.0769230769230769,positive
auto,satisfatória,0.7777777777777778,0.2222222222222222,positive
auto,enjoativo,0.5454545454545454,0.4545454545454545,positive
auto,correto,0.8235294117647058,0.1764705882352941,positive
auto,metálicas,0.8181818181818182,0.1818181818181818,positive
auto,curta,0.9230769230769232,0.0769230769230769,positive
auto,chato,0.7272727272727273,0.2727272727272727,positive
auto,laterais,0.7,0.3,positive
auto,aceitável,0.7,0.3,positive
auto,cheio,0.7692307692307693,0.2307692307692308,positive
auto,transparente,0.5454545454545454,0.4545454545454545,positive
auto,terceira,0.4,0.6,negative
auto,próprio,0.8571428571428571,0.1428571428571428,positive
auto,largo,1.0,0.0,positive
auto,diário,1.0,0.0,positive
auto,sonora,1.0,0.0,positive
auto,pessima,0.0666666666666666,0.9333333333333332,negative
auto,suave,1.0,0.0,positive
auto,portátil,0.9166666666666666,0.0833333333333333,positive
auto,anterior,0.8,0.2,positive
auto,excelentes,1.0,0.0,positive
auto,surpreso,0.9,0.1,positive
auto,rígido,1.0,0.0,positive
auto,plástico,0.5959595959595959,0.404040404040404,positive
auto,branco,0.5333333333333333,0.4666666666666667,positive
auto,turbo,0.8571428571428571,0.1428571428571428,positive
auto,satisfeitos,1.0,0.0,positive
auto,barulhento,0.6923076923076923,0.3076923076923077,positive
auto,mediano,1.0,0.0,positive
auto,frágeis,0.5555555555555556,0.4444444444444444,positive
auto,profissional,0.7,0.3,positive
auto,comprido,1.0,0.0,positive
auto,lento,0.6363636363636364,0.3636363636363637,positive
auto,multimídia,0.9473684210526316,0.0526315789473684,positive
auto,removível,1.0,0.0,positive
auto,contente,1.0,0.0,positive
auto,idêntico,1.0,0.0,positive
auto,espetacular,1.0,0.0,positive
auto,impermeável,0.7142857142857143,0.2857142857142857,positive
auto,metálica,0.7777777777777778,0.2222222222222222,positive
auto,correta,0.6388888888888888,0.3611111111111111,positive
auto,grossa,0.8333333333333334,0.1666666666666666,positive
auto,reclinável,1.0,0.0,positive
auto,perfeitos,1.0,0.0,positive
auto,acolchoada,1.0,0.0,positive
auto,enganosa,0.0,1.0,negative
auto,suja,0.875,0.125,positive
auto,externa,0.8333333333333334,0.1666666666666666,positive
auto,acolchoado,0.9230769230769232,0.0769230769230769,positive
auto,brilhante,0.8571428571428571,0.1428571428571428,positive
auto,dificil,0.5,0.5,negative
auto,atencioso,1.0,0.0,positive
auto,última,0.8888888888888888,0.1111111111111111,positive
auto,util,0.8128078817733991,0.1871921182266009,positive
auto,certa,0.7878787878787878,0.2121212121212121,positive
auto,vermelha,0.875,0.125,positive
auto,doméstico,1.0,0.0,positive
auto,nítido,1.0,0.0,positive
auto,comuns,1.0,0.0,positive
auto,estável,0.7142857142857143,0.2857142857142857,positive
auto,irregulares,0.6,0.4,positive
auto,escuro,0.8461538461538461,0.1538461538461538,positive
auto,frouxo,0.4285714285714285,0.5714285714285714,negative
auto,curtos,1.0,0.0,positive
auto,protetora,1.0,0.0,positive
auto,cinza,1.0,0.0,positive
auto,fofo,1.0,0.0,positive
auto,originais,0.8181818181818182,0.1818181818181818,positive
auto,descrito,0.890625,0.109375,positive
auto,construído,0.9473684210526316,0.0526315789473684,positive
auto,ajustável,0.875,0.125,positive
auto,silencioso,1.0,0.0,positive
auto,seguinte,0.3333333333333333,0.6666666666666666,negative
auto,amei,0.975609756097561,0.024390243902439,positive
auto,constante,0.6666666666666666,0.3333333333333333,positive
auto,celular,0.6848381601362862,0.3151618398637138,positive
auto,seco,0.8888888888888888,0.1111111111111111,positive
auto,pesada,0.8333333333333334,0.1666666666666666,positive
auto,velho,0.75,0.25,positive
auto,máxima,0.6666666666666666,0.3333333333333333,positive
auto,premium,0.8888888888888888,0.1111111111111111,positive
auto,pontual,0.9,0.1,positive
auto,prática,0.9605263157894736,0.0394736842105263,positive
auto,acabada,1.0,0.0,positive
auto,kkkk,0.9090909090909092,0.0909090909090909,positive
auto,fiscal,0.7777777777777778,0.2222222222222222,positive
auto,esquerdo,0.3333333333333333,0.6666666666666666,negative
auto,fiel,1.0,0.0,positive
auto,profundos,1.0,0.0,positive
auto,extra,0.8571428571428571,0.1428571428571428,positive
auto,desagradável,0.5714285714285714,0.4285714285714285,positive
auto,vermelho,0.6,0.4,positive
auto,parecido,0.6666666666666666,0.3333333333333333,positive
auto,unico,0.8888888888888888,0.1111111111111111,positive
auto,prime,0.5962441314553989,0.4037558685446009,positive
auto,macias,1.0,0.0,positive
auto,benéfico,1.0,0.0,positive
auto,adequada,0.631578947368421,0.3684210526315789,positive
auto,resistentes,0.875,0.125,positive
auto,urbano,0.8888888888888888,0.1111111111111111,positive
auto,livre,0.7142857142857143,0.2857142857142857,positive
auto,presa,0.7906976744186046,0.2093023255813953,positive
auto,real,0.9061032863849764,0.0938967136150234,positive
auto,mal,0.7042253521126759,0.2957746478873239,positive
auto,recém,0.75,0.25,positive
auto,horizontal,0.7272727272727273,0.2727272727272727,positive
auto,físicas,0.7142857142857143,0.2857142857142857,positive
auto,fáceis,1.0,0.0,positive
auto,evidente,0.875,0.125,positive
auto,remoto,0.5,0.5,negative
auto,alimentar,0.9166666666666666,0.0833333333333333,positive
auto,fraquinho,0.4285714285714285,0.5714285714285714,negative
auto,lenta,1.0,0.0,positive
auto,protegido,1.0,0.0,positive
auto,mini,0.64,0.36,positive
auto,completas,1.0,0.0,positive
auto,solar,0.1428571428571428,0.8571428571428571,negative
auto,estética,0.8823529411764706,0.1176470588235294,positive
auto,moderno,1.0,0.0,positive
auto,discreta,1.0,0.0,positive
auto,lindos,1.0,0.0,positive
auto,barulhenta,0.5,0.5,negative
auto,móvel,0.75,0.25,positive
auto,lateral,0.5882352941176471,0.4117647058823529,positive
auto,insatisfeito,0.0,1.0,negative
auto,lindas,1.0,0.0,positive
auto,seca,0.6666666666666666,0.3333333333333333,positive
auto,chata,1.0,0.0,positive
auto,final,0.9047619047619048,0.0952380952380952,positive
auto,previsto,0.9846153846153848,0.0153846153846153,positive
auto,danificado,0.25,0.75,negative
auto,más,0.7142857142857143,0.2857142857142857,positive
auto,úteis,1.0,0.0,positive
auto,altíssima,1.0,0.0,positive
auto,brilhoso,1.0,0.0,positive
auto,atento,1.0,0.0,positive
auto,máximo,0.6923076923076923,0.3076923076923077,positive
auto,disponível,0.7777777777777778,0.2222222222222222,positive
auto,semelhante,1.0,0.0,positive
auto,cheia,0.6666666666666666,0.3333333333333333,positive
auto,tranquila,1.0,0.0,positive
auto,fantástico,1.0,0.0,positive
auto,impressionado,1.0,0.0,positive
auto,pura,0.4,0.6,negative
auto,duravel,1.0,0.0,positive
auto,duradouro,1.0,0.0,positive
auto,torta,0.375,0.625,negative
auto,visual,0.925925925925926,0.074074074074074,positive
auto,raso,0.7857142857142857,0.2142857142857142,positive
auto,rígida,1.0,0.0,positive
auto,traseira,0.5,0.5,negative
auto,bonitos,1.0,0.0,positive
auto,intenso,0.8333333333333334,0.1666666666666666,positive
auto,maleável,0.8,0.2,positive
auto,pessimo,0.0,1.0,negative
auto,considerável,1.0,0.0,positive
auto,frontal,0.8571428571428571,0.1428571428571428,positive
auto,nítida,1.0,0.0,positive
auto,primeiras,0.5,0.5,negative
auto,usual,0.8333333333333334,0.1666666666666666,positive
auto,irregular,0.75,0.25,positive
auto,fininho,0.5,0.5,negative
auto,12v,0.8461538461538461,0.1538461538461538,positive
auto,novos,1.0,0.0,positive
auto,térmica,0.8571428571428571,0.1428571428571428,positive
auto,limpinho,1.0,0.0,positive
auto,velha,0.7142857142857143,0.2857142857142857,positive
auto,azuis,0.5,0.5,negative
auto,aberta,0.7142857142857143,0.2857142857142857,positive
auto,absurdo,0.5714285714285714,0.4285714285714285,positive
auto,surpreendente,1.0,0.0,positive
auto,universal,0.6,0.4,positive
auto,conectado,0.7692307692307693,0.2307692307692308,positive
auto,oficial,1.0,0.0,positive
auto,novas,0.6,0.4,positive
auto,vivas,1.0,0.0,positive
auto,antiga,1.0,0.0,positive
auto,recorde,1.0,0.0,positive
auto,desconfortavel,0.6666666666666666,0.3333333333333333,positive
auto,básica,0.8333333333333334,0.1666666666666666,positive
auto,indico,0.8541666666666666,0.1458333333333333,positive
auto,próxima,0.4285714285714285,0.5714285714285714,negative
auto,aconchegante,1.0,0.0,positive
auto,estiloso,0.8,0.2,positive
auto,fechado,1.0,0.0,positive
auto,mega,0.5714285714285714,0.4285714285714285,positive
auto,finos,0.8,0.2,positive
auto,confuso,0.75,0.25,positive
auto,importantes,1.0,0.0,positive
auto,terceiro,0.8,0.2,positive
auto,elegante,1.0,0.0,positive
auto,aparente,0.9655172413793104,0.0344827586206896,positive
auto,reais,0.6451612903225806,0.3548387096774194,positive
auto,baratos,0.6,0.4,positive
auto,auto,0.8701298701298701,0.1298701298701298,positive
auto,automático,0.8,0.2,positive
